file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks4_best_buys_bb06b9cfa9,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 2+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_216f700282,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 13+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_7b2f42a61e,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 8+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_45485b8ee0,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 4+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_294877dc2e,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 12+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_eb5891f73c,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 4+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_5ba527847d,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 12+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_fbfdc49fac,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 2+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_ebe0e3e0d1,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 4+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_fa7ea75949,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 2+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_6f20eaf946,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 4+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_4d57955185,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 8+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_6005fa975e,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 20+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_71e757d1d7,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 3+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_5c04c4a8d8,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 16+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_cd1953d402,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 15+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_32898c1548,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 10+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_02ff6f0eab,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 17+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_6235ef8883,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 17+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_c36e5a1318,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 5+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_296d643de3,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 5+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_d1bac44827,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 11+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_389bd03857,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 9+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_c84b9b8177,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 3+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_7e990af4f4,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 10+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_1275f2b6a2,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 8+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_4f72378e86,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 3+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_d410988fce,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 11+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_5822b97d0b,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 14+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_d4f28b8681,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 14+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_6d5c44c64c,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 12+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_45d1287544,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 16+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_82ac6ce1fc,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 7+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_df9e28f9a5,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 20+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_04339d78ce,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 7+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_0943bbda1b,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 8+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_7543aa3662,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 7+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_6f6a657695,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 12+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_741bfe4235,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 5+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_93dd975a64,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 7+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_f7c2fb49a0,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 5+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_9c20b994f7,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 15+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_b030051f9f,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 14+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_69f98e7ce9,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 3+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_3ddb4ea4b0,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 15+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_e2f52850f8,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 5+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_d487d6d612,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 18+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_87e267cc11,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 17+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_35519f8ca5,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 9+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_8ff421ebf4,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 7+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_62b7233f8d,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 8+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_3db7aff59c,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 15+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_ef02f87b99,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 3+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_6753f2a0c3,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 17+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_44ca34fdd3,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 18+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_65a584e116,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 13+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_best_buys_51bc57a61f,KS4,Best buys,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Best buys | stem: ""[Best buys] Compute 10+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
