file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks4_expand_factorise_4100,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4106,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4110,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4111,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4119,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4122,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4123,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4125,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4136,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4139,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4148,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4154,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4155,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4161,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +5)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4170,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4171,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4172,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +0)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4173,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4177,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +0)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4178,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4179,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4183,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4187,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4190,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4192,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4208,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4213,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4215,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4217,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4222,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4223,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4225,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4227,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4230,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4231,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -1)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4232,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4236,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4245,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -4)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4250,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4253,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4254,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4255,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4259,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +2)(x +6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4265,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4268,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4270,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4276,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4280,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +0)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4281,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4292,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4293,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4299,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +0)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4300,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x +6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4302,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4303,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4306,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -4)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4308,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4309,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_4319,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
