file,question_id,action,status,detail,options_before,options_after,answer_index_before,answer_index_after
ALL_merged_deduped.jsonl,ks5_diff_poly_55719a75,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""6x^2 + 12x + 2"", ""2x^3 + 6x^2 + 2x + 4"", ""0"", ""6x**2 + 12x + 2""]","[""6x^2 + 12x + 2"", ""2x^3 + 6x^2 + 2x + 4"", ""0"", ""6x^2 + 12x + 2""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_55719a75,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""6x^2 + 12x + 2"", ""2x^3 + 6x^2 + 2x + 4"", ""0"", ""6x^2 + 12x + 2""]","[""6x^2 + 12x + 2"", ""2x^3 + 6x^2 + 2x + 4"", ""0""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5670888f,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""9x^2 - 12x - 2"", ""3x^3 - 6x^2 - 2x - 8"", ""0"", ""9x**2 - 12x - 2""]","[""9x^2 - 12x - 2"", ""3x^3 - 6x^2 - 2x - 8"", ""0"", ""9x^2 - 12x - 2""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5670888f,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""9x^2 - 12x - 2"", ""3x^3 - 6x^2 - 2x - 8"", ""0"", ""9x^2 - 12x - 2""]","[""9x^2 - 12x - 2"", ""3x^3 - 6x^2 - 2x - 8"", ""0""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_570b553b,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""3x^3 - 2x^2 + x - 3"", ""9x**2 - 4x + 1"", ""9x^2 - 4x + 1""]","[""0"", ""3x^3 - 2x^2 + x - 3"", ""9x^2 - 4x + 1"", ""9x^2 - 4x + 1""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_570b553b,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""3x^3 - 2x^2 + x - 3"", ""9x^2 - 4x + 1"", ""9x^2 - 4x + 1""]","[""0"", ""3x^3 - 2x^2 + x - 3"", ""9x^2 - 4x + 1""]",3,2
ALL_merged_deduped.jsonl,ks5_diff_poly_572b06b4,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""12x^3 - 3x^2 - 2x + 6"", ""0"", ""3x^4 - x^3 - x^2 + 6x + 5"", ""12x**3 - 3x**2 - 2x + 6""]","[""12x^3 - 3x^2 - 2x + 6"", ""0"", ""3x^4 - x^3 - x^2 + 6x + 5"", ""12x^3 - 3x^2 - 2x + 6""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_572b06b4,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""12x^3 - 3x^2 - 2x + 6"", ""0"", ""3x^4 - x^3 - x^2 + 6x + 5"", ""12x^3 - 3x^2 - 2x + 6""]","[""12x^3 - 3x^2 - 2x + 6"", ""0"", ""3x^4 - x^3 - x^2 + 6x + 5""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_57535522,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""-8x**3 + 9x**2 - 8x"", ""0"", ""-8x^3 + 9x^2 - 8x"", ""-2x^4 + 3x^3 - 4x^2 + 7""]","[""-8x^3 + 9x^2 - 8x"", ""0"", ""-8x^3 + 9x^2 - 8x"", ""-2x^4 + 3x^3 - 4x^2 + 7""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_57535522,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-8x^3 + 9x^2 - 8x"", ""0"", ""-8x^3 + 9x^2 - 8x"", ""-2x^4 + 3x^3 - 4x^2 + 7""]","[""-8x^3 + 9x^2 - 8x"", ""0"", ""-2x^4 + 3x^3 - 4x^2 + 7""]",2,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5757b192,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-6x^2 - 2x - 4"", ""-6x**2 - 2x - 4"", ""0"", ""-2x^3 - x^2 - 4x - 5""]","[""-6x^2 - 2x - 4"", ""-6x^2 - 2x - 4"", ""0"", ""-2x^3 - x^2 - 4x - 5""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5757b192,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-6x^2 - 2x - 4"", ""-6x^2 - 2x - 4"", ""0"", ""-2x^3 - x^2 - 4x - 5""]","[""-6x^2 - 2x - 4"", ""0"", ""-2x^3 - x^2 - 4x - 5""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5793cddc,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""6x^3 + 5x^2 + x - 5"", ""18x^2 + 10x + 1"", ""18x**2 + 10x + 1"", ""0""]","[""6x^3 + 5x^2 + x - 5"", ""18x^2 + 10x + 1"", ""18x^2 + 10x + 1"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5793cddc,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""6x^3 + 5x^2 + x - 5"", ""18x^2 + 10x + 1"", ""18x^2 + 10x + 1"", ""0""]","[""6x^3 + 5x^2 + x - 5"", ""18x^2 + 10x + 1"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_57a93c84,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-3x^2 + 12x + 3"", ""-3x**2 + 12x + 3"", ""0"", ""-x^3 + 6x^2 + 3x + 4""]","[""-3x^2 + 12x + 3"", ""-3x^2 + 12x + 3"", ""0"", ""-x^3 + 6x^2 + 3x + 4""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_57a93c84,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-3x^2 + 12x + 3"", ""-3x^2 + 12x + 3"", ""0"", ""-x^3 + 6x^2 + 3x + 4""]","[""-3x^2 + 12x + 3"", ""0"", ""-x^3 + 6x^2 + 3x + 4""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_587d76c3,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""3x^3 + x^2 + 3x + 3"", ""9x**2 + 2x + 3"", ""9x^2 + 2x + 3""]","[""0"", ""3x^3 + x^2 + 3x + 3"", ""9x^2 + 2x + 3"", ""9x^2 + 2x + 3""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_587d76c3,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""3x^3 + x^2 + 3x + 3"", ""9x^2 + 2x + 3"", ""9x^2 + 2x + 3""]","[""0"", ""3x^3 + x^2 + 3x + 3"", ""9x^2 + 2x + 3""]",3,2
ALL_merged_deduped.jsonl,ks5_diff_poly_58caa63f,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-12x**2 - 10x + 2"", ""0"", ""-4x^3 - 5x^2 + 2x + 4"", ""-12x^2 - 10x + 2""]","[""-12x^2 - 10x + 2"", ""0"", ""-4x^3 - 5x^2 + 2x + 4"", ""-12x^2 - 10x + 2""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_58caa63f,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-12x^2 - 10x + 2"", ""0"", ""-4x^3 - 5x^2 + 2x + 4"", ""-12x^2 - 10x + 2""]","[""-12x^2 - 10x + 2"", ""0"", ""-4x^3 - 5x^2 + 2x + 4""]",3,0
ALL_merged_deduped.jsonl,ks5_diff_poly_59208998,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""3x**2 - 10x - 6"", ""x^3 - 5x^2 - 6x + 2"", ""0"", ""3x^2 - 10x - 6""]","[""3x^2 - 10x - 6"", ""x^3 - 5x^2 - 6x + 2"", ""0"", ""3x^2 - 10x - 6""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_59208998,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3x^2 - 10x - 6"", ""x^3 - 5x^2 - 6x + 2"", ""0"", ""3x^2 - 10x - 6""]","[""3x^2 - 10x - 6"", ""x^3 - 5x^2 - 6x + 2"", ""0""]",3,0
ALL_merged_deduped.jsonl,ks5_diff_poly_599971c1,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""12x**3 - 12x**2 + 2x - 3"", ""12x^3 - 12x^2 + 2x - 3"", ""3x^4 - 4x^3 + x^2 - 3x - 6"", ""0""]","[""12x^3 - 12x^2 + 2x - 3"", ""12x^3 - 12x^2 + 2x - 3"", ""3x^4 - 4x^3 + x^2 - 3x - 6"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_599971c1,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""12x^3 - 12x^2 + 2x - 3"", ""12x^3 - 12x^2 + 2x - 3"", ""3x^4 - 4x^3 + x^2 - 3x - 6"", ""0""]","[""12x^3 - 12x^2 + 2x - 3"", ""3x^4 - 4x^3 + x^2 - 3x - 6"", ""0""]",1,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5a0fa184,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""x^4 - 2x^3 + 2x^2 - 6x + 1"", ""0"", ""4x**3 - 6x**2 + 4x - 6"", ""4x^3 - 6x^2 + 4x - 6""]","[""x^4 - 2x^3 + 2x^2 - 6x + 1"", ""0"", ""4x^3 - 6x^2 + 4x - 6"", ""4x^3 - 6x^2 + 4x - 6""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_5a0fa184,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""x^4 - 2x^3 + 2x^2 - 6x + 1"", ""0"", ""4x^3 - 6x^2 + 4x - 6"", ""4x^3 - 6x^2 + 4x - 6""]","[""x^4 - 2x^3 + 2x^2 - 6x + 1"", ""0"", ""4x^3 - 6x^2 + 4x - 6""]",3,2
ALL_merged_deduped.jsonl,ks5_diff_poly_5b1850ab,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""-24x**3 + 3x**2 - 6x - 6"", ""-6x^4 + x^3 - 3x^2 - 6x + 2"", ""-24x^3 + 3x^2 - 6x - 6"", ""0""]","[""-24x^3 + 3x^2 - 6x - 6"", ""-6x^4 + x^3 - 3x^2 - 6x + 2"", ""-24x^3 + 3x^2 - 6x - 6"", ""0""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_5b1850ab,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-24x^3 + 3x^2 - 6x - 6"", ""-6x^4 + x^3 - 3x^2 - 6x + 2"", ""-24x^3 + 3x^2 - 6x - 6"", ""0""]","[""-24x^3 + 3x^2 - 6x - 6"", ""-6x^4 + x^3 - 3x^2 - 6x + 2"", ""0""]",2,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5b3f6bee,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""5x^3 - 3x + 1"", ""15x**2 - 3"", ""15x^2 - 3"", ""0""]","[""5x^3 - 3x + 1"", ""15x^2 - 3"", ""15x^2 - 3"", ""0""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_5b3f6bee,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""5x^3 - 3x + 1"", ""15x^2 - 3"", ""15x^2 - 3"", ""0""]","[""5x^3 - 3x + 1"", ""15x^2 - 3"", ""0""]",2,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5bc8d1f2,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""4x^3 - 6x^2 + 8x + 4"", ""4x**3 - 6x**2 + 8x + 4"", ""x^4 - 2x^3 + 4x^2 + 4x - 6"", ""0""]","[""4x^3 - 6x^2 + 8x + 4"", ""4x^3 - 6x^2 + 8x + 4"", ""x^4 - 2x^3 + 4x^2 + 4x - 6"", ""0""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5bc8d1f2,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4x^3 - 6x^2 + 8x + 4"", ""4x^3 - 6x^2 + 8x + 4"", ""x^4 - 2x^3 + 4x^2 + 4x - 6"", ""0""]","[""4x^3 - 6x^2 + 8x + 4"", ""x^4 - 2x^3 + 4x^2 + 4x - 6"", ""0""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5c4d7654,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""-12x**3 + 15x**2 + 10x"", ""-12x^3 + 15x^2 + 10x"", ""-3x^4 + 5x^3 + 5x^2 + 2"", ""0""]","[""-12x^3 + 15x^2 + 10x"", ""-12x^3 + 15x^2 + 10x"", ""-3x^4 + 5x^3 + 5x^2 + 2"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5c4d7654,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-12x^3 + 15x^2 + 10x"", ""-12x^3 + 15x^2 + 10x"", ""-3x^4 + 5x^3 + 5x^2 + 2"", ""0""]","[""-12x^3 + 15x^2 + 10x"", ""-3x^4 + 5x^3 + 5x^2 + 2"", ""0""]",1,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5cb12b24,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-4x^3 - 4x^2 - 4x - 1"", ""-12x^2 - 8x - 4"", ""-12x**2 - 8x - 4"", ""0""]","[""-4x^3 - 4x^2 - 4x - 1"", ""-12x^2 - 8x - 4"", ""-12x^2 - 8x - 4"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5cb12b24,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-4x^3 - 4x^2 - 4x - 1"", ""-12x^2 - 8x - 4"", ""-12x^2 - 8x - 4"", ""0""]","[""-4x^3 - 4x^2 - 4x - 1"", ""-12x^2 - 8x - 4"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5cb5b4c0,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""18x^2 + 12x + 6"", ""18x**2 + 12x + 6"", ""6x^3 + 6x^2 + 6x - 3""]","[""0"", ""18x^2 + 12x + 6"", ""18x^2 + 12x + 6"", ""6x^3 + 6x^2 + 6x - 3""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5cb5b4c0,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""18x^2 + 12x + 6"", ""18x^2 + 12x + 6"", ""6x^3 + 6x^2 + 6x - 3""]","[""0"", ""18x^2 + 12x + 6"", ""6x^3 + 6x^2 + 6x - 3""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5d1a26e0,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""0"", ""3x^4 + 4x^3 - 4x^2 - x - 2"", ""12x**3 + 12x**2 - 8x - 1"", ""12x^3 + 12x^2 - 8x - 1""]","[""0"", ""3x^4 + 4x^3 - 4x^2 - x - 2"", ""12x^3 + 12x^2 - 8x - 1"", ""12x^3 + 12x^2 - 8x - 1""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_5d1a26e0,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""3x^4 + 4x^3 - 4x^2 - x - 2"", ""12x^3 + 12x^2 - 8x - 1"", ""12x^3 + 12x^2 - 8x - 1""]","[""0"", ""3x^4 + 4x^3 - 4x^2 - x - 2"", ""12x^3 + 12x^2 - 8x - 1""]",3,2
ALL_merged_deduped.jsonl,ks5_diff_poly_5d2bea1d,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-3x**2 + 12x"", ""-x^3 + 6x^2 + 7"", ""0"", ""-3x^2 + 12x""]","[""-3x^2 + 12x"", ""-x^3 + 6x^2 + 7"", ""0"", ""-3x^2 + 12x""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_5d2bea1d,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-3x^2 + 12x"", ""-x^3 + 6x^2 + 7"", ""0"", ""-3x^2 + 12x""]","[""-3x^2 + 12x"", ""-x^3 + 6x^2 + 7"", ""0""]",3,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5ddbda88,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-12x**2 - 8x - 5"", ""-12x^2 - 8x - 5"", ""-4x^3 - 4x^2 - 5x + 8"", ""0""]","[""-12x^2 - 8x - 5"", ""-12x^2 - 8x - 5"", ""-4x^3 - 4x^2 - 5x + 8"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5ddbda88,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-12x^2 - 8x - 5"", ""-12x^2 - 8x - 5"", ""-4x^3 - 4x^2 - 5x + 8"", ""0""]","[""-12x^2 - 8x - 5"", ""-4x^3 - 4x^2 - 5x + 8"", ""0""]",1,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5df0d048,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-6x^3 + 5x^2 + 3x - 6"", ""-18x^2 + 10x + 3"", ""-18x**2 + 10x + 3"", ""0""]","[""-6x^3 + 5x^2 + 3x - 6"", ""-18x^2 + 10x + 3"", ""-18x^2 + 10x + 3"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5df0d048,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-6x^3 + 5x^2 + 3x - 6"", ""-18x^2 + 10x + 3"", ""-18x^2 + 10x + 3"", ""0""]","[""-6x^3 + 5x^2 + 3x - 6"", ""-18x^2 + 10x + 3"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5e9ae30b,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""24x**3 + 10x - 2"", ""24x^3 + 10x - 2"", ""6x^4 + 5x^2 - 2x - 3""]","[""0"", ""24x^3 + 10x - 2"", ""24x^3 + 10x - 2"", ""6x^4 + 5x^2 - 2x - 3""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_5e9ae30b,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""24x^3 + 10x - 2"", ""24x^3 + 10x - 2"", ""6x^4 + 5x^2 - 2x - 3""]","[""0"", ""24x^3 + 10x - 2"", ""6x^4 + 5x^2 - 2x - 3""]",2,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5ecb30e1,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""8x^3 - 2x - 2"", ""8x**3 - 2x - 2"", ""2x^4 - x^2 - 2x + 2""]","[""0"", ""8x^3 - 2x - 2"", ""8x^3 - 2x - 2"", ""2x^4 - x^2 - 2x + 2""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5ecb30e1,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""8x^3 - 2x - 2"", ""8x^3 - 2x - 2"", ""2x^4 - x^2 - 2x + 2""]","[""0"", ""8x^3 - 2x - 2"", ""2x^4 - x^2 - 2x + 2""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5f4f010a,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-6x^2 - 10x + 4"", ""-2x^3 - 5x^2 + 4x + 7"", ""-6x**2 - 10x + 4"", ""0""]","[""-6x^2 - 10x + 4"", ""-2x^3 - 5x^2 + 4x + 7"", ""-6x^2 - 10x + 4"", ""0""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5f4f010a,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-6x^2 - 10x + 4"", ""-2x^3 - 5x^2 + 4x + 7"", ""-6x^2 - 10x + 4"", ""0""]","[""-6x^2 - 10x + 4"", ""-2x^3 - 5x^2 + 4x + 7"", ""0""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5f74ed63,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""4x^4 + 2x^3 + x^2 - 3x - 2"", ""16x**3 + 6x**2 + 2x - 3"", ""16x^3 + 6x^2 + 2x - 3"", ""0""]","[""4x^4 + 2x^3 + x^2 - 3x - 2"", ""16x^3 + 6x^2 + 2x - 3"", ""16x^3 + 6x^2 + 2x - 3"", ""0""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_5f74ed63,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4x^4 + 2x^3 + x^2 - 3x - 2"", ""16x^3 + 6x^2 + 2x - 3"", ""16x^3 + 6x^2 + 2x - 3"", ""0""]","[""4x^4 + 2x^3 + x^2 - 3x - 2"", ""16x^3 + 6x^2 + 2x - 3"", ""0""]",2,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5feabef3,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-15x**2 + 6x + 2"", ""-15x^2 + 6x + 2"", ""-5x^3 + 3x^2 + 2x"", ""0""]","[""-15x^2 + 6x + 2"", ""-15x^2 + 6x + 2"", ""-5x^3 + 3x^2 + 2x"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5feabef3,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-15x^2 + 6x + 2"", ""-15x^2 + 6x + 2"", ""-5x^3 + 3x^2 + 2x"", ""0""]","[""-15x^2 + 6x + 2"", ""-5x^3 + 3x^2 + 2x"", ""0""]",1,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5ff5139a,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""-3x^2 - 4x + 4"", ""-3x**2 - 4x + 4"", ""-x^3 - 2x^2 + 4x + 1""]","[""0"", ""-3x^2 - 4x + 4"", ""-3x^2 - 4x + 4"", ""-x^3 - 2x^2 + 4x + 1""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5ff5139a,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""-3x^2 - 4x + 4"", ""-3x^2 - 4x + 4"", ""-x^3 - 2x^2 + 4x + 1""]","[""0"", ""-3x^2 - 4x + 4"", ""-x^3 - 2x^2 + 4x + 1""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_5ff97d38,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""16x^3 + 3x^2 + 6x - 3"", ""0"", ""4x^4 + x^3 + 3x^2 - 3x - 7"", ""16x**3 + 3x**2 + 6x - 3""]","[""16x^3 + 3x^2 + 6x - 3"", ""0"", ""4x^4 + x^3 + 3x^2 - 3x - 7"", ""16x^3 + 3x^2 + 6x - 3""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_5ff97d38,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""16x^3 + 3x^2 + 6x - 3"", ""0"", ""4x^4 + x^3 + 3x^2 - 3x - 7"", ""16x^3 + 3x^2 + 6x - 3""]","[""16x^3 + 3x^2 + 6x - 3"", ""0"", ""4x^4 + x^3 + 3x^2 - 3x - 7""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_600bc2b8,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""-20x**3 + 6x**2 - 4x - 5"", ""0"", ""-20x^3 + 6x^2 - 4x - 5"", ""-5x^4 + 2x^3 - 2x^2 - 5x - 5""]","[""-20x^3 + 6x^2 - 4x - 5"", ""0"", ""-20x^3 + 6x^2 - 4x - 5"", ""-5x^4 + 2x^3 - 2x^2 - 5x - 5""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_600bc2b8,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-20x^3 + 6x^2 - 4x - 5"", ""0"", ""-20x^3 + 6x^2 - 4x - 5"", ""-5x^4 + 2x^3 - 2x^2 - 5x - 5""]","[""-20x^3 + 6x^2 - 4x - 5"", ""0"", ""-5x^4 + 2x^3 - 2x^2 - 5x - 5""]",2,0
ALL_merged_deduped.jsonl,ks5_diff_poly_6067557c,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""x^3 + 2x^2 - 5x - 6"", ""3x^2 + 4x - 5"", ""3x**2 + 4x - 5"", ""0""]","[""x^3 + 2x^2 - 5x - 6"", ""3x^2 + 4x - 5"", ""3x^2 + 4x - 5"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_6067557c,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""x^3 + 2x^2 - 5x - 6"", ""3x^2 + 4x - 5"", ""3x^2 + 4x - 5"", ""0""]","[""x^3 + 2x^2 - 5x - 6"", ""3x^2 + 4x - 5"", ""0""]",1,1
ALL_merged_deduped.jsonl,ks5_diff_poly_60b1c2da,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""-2x^3 + x^2 + 5x - 1"", ""-6x^2 + 2x + 5"", ""-6x**2 + 2x + 5""]","[""0"", ""-2x^3 + x^2 + 5x - 1"", ""-6x^2 + 2x + 5"", ""-6x^2 + 2x + 5""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_60b1c2da,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""-2x^3 + x^2 + 5x - 1"", ""-6x^2 + 2x + 5"", ""-6x^2 + 2x + 5""]","[""0"", ""-2x^3 + x^2 + 5x - 1"", ""-6x^2 + 2x + 5""]",2,2
ALL_merged_deduped.jsonl,ks5_diff_poly_61d2015c,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""-18x^2 - 10x"", ""0"", ""-18x**2 - 10x"", ""-6x^3 - 5x^2 + 7""]","[""-18x^2 - 10x"", ""0"", ""-18x^2 - 10x"", ""-6x^3 - 5x^2 + 7""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_61d2015c,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-18x^2 - 10x"", ""0"", ""-18x^2 - 10x"", ""-6x^3 - 5x^2 + 7""]","[""-18x^2 - 10x"", ""0"", ""-6x^3 - 5x^2 + 7""]",0,0
ALL_merged_deduped.jsonl,ks5_diff_poly_620caae8,normalize_python_exponent,APPLIED,replaced 1 '**' occurrence(s),"[""0"", ""18x**2 - 12x - 3"", ""6x^3 - 6x^2 - 3x + 2"", ""18x^2 - 12x - 3""]","[""0"", ""18x^2 - 12x - 3"", ""6x^3 - 6x^2 - 3x + 2"", ""18x^2 - 12x - 3""]",3,3
ALL_merged_deduped.jsonl,ks5_diff_poly_620caae8,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""0"", ""18x^2 - 12x - 3"", ""6x^3 - 6x^2 - 3x + 2"", ""18x^2 - 12x - 3""]","[""0"", ""18x^2 - 12x - 3"", ""6x^3 - 6x^2 - 3x + 2""]",3,1
ALL_merged_deduped.jsonl,ks5_diff_poly_6276d07f,normalize_python_exponent,APPLIED,replaced 2 '**' occurrence(s),"[""-3x^4 - 6x^3 - 3x^2 + 3x - 3"", ""-12x^3 - 18x^2 - 6x + 3"", ""0"", ""-12x**3 - 18x**2 - 6x + 3""]","[""-3x^4 - 6x^3 - 3x^2 + 3x - 3"", ""-12x^3 - 18x^2 - 6x + 3"", ""0"", ""-12x^3 - 18x^2 - 6x + 3""]",1,1
